person_id,name,born,died
nm0836198,"Al Stump",1916,1995
nm0504434,"David V. Lester",,
nm0006089,"Dominic Frontiere",1931,2017
nm0001506,"Jane March",1973,
nm0340674,"Rudolph Grey",,
nm0000192,"Alyssa Milano",1972,
nm0324981,"Glori Gold",,
nm0167548,"Nicole Coady",,
nm0001127,"Dana Delany",1956,
nm0005280,"Rosie O'Donnell",1962,
nm0024554,"Deborah Amelon",1955,
nm0215851,"Linda Del Rosario",,
nm0343165,"Winston Groom",1944,
nm0892109,"John Veitch",1920,1998
nm0000307,"Helena Bonham Carter",1966,
nm0000222,"Brooke Shields",1965,
nm0723066,"Eduardo Ricard",,
nm0122899,"Tim Burns",,
nm0800215,"John Alan Simon",,
nm0005522,"Mario Van Peebles",1957,
nm0659949,"William N. Panzer",1942,2007
nm0054744,"Sooraj R. Barjatya",1965,
nm0387233,"Jirí Hlupý",1932,
nm0471217,"Stu Krieger",1952,
nm0001614,"Lori Petty",1963,
nm0004873,"Andy Dick",1965,
nm0951599,"Steve Zacharias",1947,
nm0001116,"Warwick Davis",1970,
nm0281869,"Rodman Flender",1962,
nm0096025,"Donald P. Borchers",,
nm0001701,"Devon Sawa",1978,
nm0787768,"Robert Shallcross",,
nm0842476,"Tommy Swerdlow",1962,
nm0938774,"Robert Wolterstorff",1949,
nm0563397,"Stephen Mazur",,
nm0455204,"Robb Wilson King",,
nm0000586,"Jada Pinkett Smith",1971,
nm0511219,"John F. Link",,
nm0000606,"Jean Reno",1948,
nm0000204,"Natalie Portman",1981,
nm0371660,"Dennis Haysbert",1954,
nm0400403,"Roy Huggins",1914,2002
nm0416390,"Dalton James",1971,
nm0491671,"Gérard Lauzier",1932,2008
nm0052713,"Jacques Bar",1921,2009
nm0468293,"Janet Kovalcik",,
nm0006613,"Don Murphy",1966,
nm0359100,"Jane Hamsher",1959,
nm0934179,"Stuart Wilson",1946,
nm0132709,"Martin Campbell",1943,
nm0379044,"Richard Herley",1950,
nm0751720,"Richard Russo",1949,
nm0848414,"Lee Tamahori",1950,
nm0114526,"Riwia Brown",,
nm0240357,"Alan Duff",,
nm0342426,"Murray Grindlay",,
nm0000673,"Marisa Tomei",1964,
nm0021835,"Joaquim de Almeida",1957,
nm0001020,"Katrin Cartlidge",1961,2002
nm0430847,"Josif Josifovski",1927,2001
nm0853131,"Sam Taylor",,
nm0000235,"Uma Thurman",1970,
nm0637602,"Michael Nozik",,
nm0329544,"Richard N. Goodwin",1931,2018
nm0469313,"Julian Krainin",,
nm0347465,"David A. Stewart",1952,
nm0826198,"Robert J. Steinmiller Jr.",1978,
nm0001130,"Ted Demme",1963,2002
nm0642137,"Denis O'Neill",,
nm0650233,"Stuart Orme",1954,
nm0744429,"Terry Rossio",1960,
nm0878645,"Anne Twomey",1951,
nm0569606,"Monica Mcgowan Johnson",1946,2010
nm0000498,"Matthew Lillard",1970,
nm0289098,"Kerry Fox",1966,
nm0531602,"Andrew Macdonald",1966,
nm0348409,"Bob Gunton",1945,
nm0565103,"Dennis McCarthy",1945,
nm0077171,"Eric Bernt",,
nm0896902,"Mihály Vig",1957,
nm0395814,"Putyi Horváth",1953,
nm0850601,"Béla Tarr",1955,
nm0270486,"György Fehér",1939,2002
nm0460058,"Edward Klosinski",1943,2008
nm0001858,"Mare Winningham",1959,
nm0943072,"Chien-Lien Wu",1968,
nm0000487,"Ang Lee",1954,
nm0910924,"Hui-Ling Wang",,
nm0497570,"John Rafter Lee",,
nm0218556,"Julia Fletcher",1956,
nm0705152,"Paul Raci",,
nm0552326,"George Martin",1926,2016
nm0039679,"Neil Aspinall",1941,2008
nm0641120,"Rynagh O'Grady",1954,
nm0749406,"Paul Rugg",1960,
nm0391337,"Liddy Holloway",1945,2004
nm0871636,"Robert Trebor",1953,
nm0151250,"Anna Chancellor",1965,
nm0363117,"Susannah Harker",1965,
nm0824102,"Alison Steadman",1946,
nm0926368,"Benjamin Whitrow",1937,2017
nm0094502,"Crispin Bonham-Carter",1969,
nm0108939,"Lucy Briers",1967,
nm0594074,"Kotono Mitsuishi",1967,
nm0445206,"Allison Keith",,
nm0935313,"Amanda Winn Lee",1972,
nm0360173,"Denis Hann",,
nm0453344,"Lilly Kilvert",1950,
nm0001454,"Martin Lawrence",1965,
nm0848075,"Michael Taliferro",1961,2006
nm0000881,"Michael Bay",1965,
nm0303032,"George Gallo",1956,
nm0724514,"Doug Richardson",,
nm0776107,"Roger S.H. Schulman",,
nm0436284,"Scott Kalvert",1964,2014
nm0010471,"Sandra Adair",1952,
nm0248600,"Andrea Eckert",1958,
nm0000430,"Steve Guttenberg",1958,
nm0005659,"Ralf D. Bode",1941,2001
nm0841552,"Arvind Swamy",1970,
nm0463539,"Manisha Koirala",1970,
nm1391608,"Umesh Sharma",,
nm0000155,"Whoopi Goldberg",1955,
nm0000571,"Mary-Louise Parker",1964,
nm0638056,"Bill Nunn",1953,2016
nm0712444,"Rand Ravich",,
nm0774817,"Thelma Schoonmaker",1940,
nm0797869,"Brad Silberling",1963,
nm0231142,"Jessica Dollarhide",,
nm0001616,"Mekhi Phifer",1974,
nm1017994,"Justin Fletcher",1970,
nm0102903,"Malcolm Bradbury",1932,2000
nm0516894,"Robert Lockhart",1959,2012
nm0001368,"Ernie Hudson",1945,
nm0001515,"Joseph Mazzello",1983,
nm0294070,"Delphine French",,
nm0002675,"Robert Kuhn",,
nm0000676,"Chris Tucker",1971,
nm0000884,"Jennifer Beals",1963,
nm0002083,"Carl Franklin",1949,
nm0064106,"Jesse Beaton",,
nm0505230,"Jeremy Leven",1941,
nm0000628,"Johnathon Schaech",1969,
nm0151858,"William Chang",,
nm0437580,"Takeshi Kaneshiro",1973,
nm0311508,"Jeffrey Lau",,
nm0351006,"Andrés Vicente Gómez",1943,
nm0767020,"Antonio Saura",1960,
nm0000340,"Cindy Crawford",1966,
nm0281969,"Charlie Fletcher",,
nm0002027,"Ben Cross",1947,
nm0306088,"Esther García",1956,
nm0798002,"Carlo Siliotto",1950,
nm0121281,"Don Burgess",1956,
nm0079879,"Kent Beyda",,
nm0506681,"Jennie Lew Tugend",,
nm0088097,"Corey Blechman",,
nm0336620,"F. Gary Gray",1969,
nm0152788,"Patricia Charbonnet",,
nm0233233,"John Doolittle",1947,
nm0005192,"Kellie Martin",1975,
nm0536440,"Jymn Magon",1949,
nm0683724,"Brian Pimental",1964,
nm0035664,"Curtis Armstrong",1953,
nm0425756,"Mark Steven Johnson",1964,
nm0690720,"Giuseppe Ponturo",,
nm0001993,"Vincent Cassel",1966,
nm0468003,"Hubert Koundé",1970,
nm0829054,"Scott Stevenson",,
nm0445844,"Bob Kellett",1927,2012
nm0710919,"Jean-Paul Rappeneau",1932,
nm0382516,"Sally Hibbin",1953,
nm0204456,"Deborah Dean Davis",,
nm0519434,"Robert Longo",1953,
nm0848968,"Atsuko Tanaka",1962,
nm0945290,"Kôichi Yamadera",1961,
nm0794385,"Shirow Masamune",1961,
nm0411872,"Kazunori Itô",1954,
nm0809823,"Roy Allen Smith",1954,
nm0560093,"Liesel Matthews",1984,
nm0190859,"Alfonso Cuarón",1961,
nm0000836,"Scott Bakula",1954,
nm0640413,"Kevin J. O'Connor",1963,
nm0793984,"Noboru Shinoda",1952,2004
nm0359149,"Bunjaku Han",1948,2002
nm0793989,"Katsuyuki Shinohara",1942,
nm0005134,"Jason Lee",1970,
nm0199733,"Sean Daniel",1951,
nm0436960,"John Kamps",,
nm0536805,"Haim Saban",1944,
nm0846181,"Takashi Tachibana",,
nm1248357,"Cindy Davis Hewitt",1967,
nm0199325,"Lawrence Dane",1937,
nm0538614,"Kelly Makin",,
nm0454783,"I. Marlene King",,
nm0057655,"David Barron",1954,
nm0150906,"Gordon Chan",1960,
nm0960722,"Paul Clay",,
nm0477241,"Wai Chung Kwok",,
nm0451148,"Aamir Khan",1965,
nm0890060,"Ram Gopal Varma",1962,
nm2832163,"H. Banerjee",,
nm0112666,"Peter Broughan",,
nm0413970,"Richard Jackson",,
nm0050298,"Liza Balkan",,
nm0747865,"Ron Rubin",1959,
nm0929489,"Tom Wilkinson",1948,
nm0687625,"Glenn Plummer",1961,
nm0000808,"Paul Auster",1947,
nm0425169,"Greg Johnson",,
nm0353198,"Kenji Haga",1962,
nm0837485,"Gisaburô Sugii",1940,
nm0367496,"Don Harvey",1960,
nm0551875,"Alan Martin",,
nm0382114,"Jamie Hewlett",1968,
nm0219720,"Pen Densham",1947,
nm0319680,"Tom Gilroy",,
nm0639780,"Rebecca O'Brien",1957,
nm0010096,"Barry Ackroyd",1954,
nm0597812,"Andrew Mondshein",1962,
nm0452319,"Beeban Kidron",1961,
nm0006235,"Rachel Portman",1960,
nm0556965,"Steve Mason",1954,
nm0005450,"David Spade",1964,
nm0132064,"Bernard Campan",1958,
nm0096219,"Patrick Bordier",,
nm0177304,"T.S. Cook",1947,2013
nm0912528,"Malcolm-Jamal Warner",1970,
nm0005524,"Courtney B. Vance",1960,
nm0001754,"Todd Solondz",1959,
nm0936608,"Jill Wisoff",,
nm0000178,"Diane Lane",1965,
nm0223320,"Peter Dexter",1943,
nm0004754,"Jessica Biel",1982,
nm0743092,"Mackenzie Rosman",1989,
nm0005538,"Barry Watson",1974,
nm0573926,"Scott McNeil",1962,
nm0149942,"Garry Chalk",1952,
nm0113427,"Don Brown",1964,
nm0170306,"Stephen Colbert",1964,
nm1056659,"John Oliver",1977,
nm0340973,"Jon Gries",1957,
nm0887978,"Craig W. Van Sickle",,
nm0918334,"Scott Weinger",1975,
nm0832309,"Tad Stones",1952,
nm0301390,"René Gainville",1941,2014
nm0000699,"Michael Wincott",1958,
nm0001125,"Benicio Del Toro",1967,
nm0490513,"Ching Wan Lau",1964,
nm0596297,"Karen Mok",1970,
nm0151125,"Teddy Chan",,
nm0520608,"Michal Lorenc",1955,
nm0235684,"Ned Dowd",1950,
nm0004897,"John Enos III",1962,
nm0747912,"Bruce Rubenstein",,
nm0282472,"John Flock",,
nm0653211,"John Ottman",1964,
nm0000120,"Jim Carrey",1962,
nm0085312,"Jack Black",1969,
nm0392648,"Lou Holtz Jr.",,
nm0611064,"Jeffrey A. Mueller",,
nm0336260,"Chris Graves",,
nm0005295,"Trey Parker",1969,
nm0085823,"Stephen Blackpool",,
nm0000103,"Fairuza Balk",1974,
nm0281598,"Andrew Fleming",1965,
nm0344738,"Alexander Gruszynski",1950,
nm0001641,"Vincent Perez",1964,
nm0405336,"Nicholas Hytner",1956,
nm0782978,"David Selby",1941,
nm0000539,"Dina Meyer",1968,
nm0000592,"Pete Postlethwaite",1946,2011
nm0000218,"Kristin Scott Thomas",1960,
nm0001853,"Vanessa Williams",1963,
nm0465744,"Anne Kopelson",,
nm0392788,"Erika Holzer",1935,
nm0000513,"William H. Macy",1950,
nm0000531,"Frances McDormand",1957,
nm0792049,"Stacey Sher",,
nm0521233,"Los Lobos",,
nm0786006,"Aradhana Seth",,
nm0576548,"Deepa Mehta",1950,
nm0001774,"Ben Stiller",1965,
nm0514043,"Bill Lishman",1939,2017
nm0000746,"Trini Alvarado",1967,
nm0638089,"Gianni Nunnari",,
nm0913460,"Isaiah Washington",1963,
nm0663016,"Suzan-Lori Parks",1963,
nm0001834,"Damon Wayans",1960,
nm0076681,"Fred Berner",,
nm0848027,"Julie Talen",,
nm0259255,"Geir Eriksen",,
nm0547312,"Theresa Marie",,
nm0108585,"Randy Bricker",,
nm0889926,"Valentina Vargas",1964,
nm0154195,"Charlotte Chatton",,
nm0005698,"Walther van den Ende",1947,
nm0743974,"Susana Rossberg",1945,
nm0898006,"Henry S. Villard",1900,1996
nm0367005,"Phil Hartman",1948,1998
nm0839268,"Kjell Sundvall",1953,
nm0138164,"Björn Carlström",,
nm0361437,"Joakim Hansson",1965,
nm0475411,"Sakari Kuosmanen",1956,
nm0701738,"Markku Pätilä",1948,
nm0386780,"Norm Hiscock",,
nm0268380,"Peter Farrelly",1956,
nm0266673,"Barry Fanaro",,
nm0006664,"Zdenek Sverák",1936,
nm0000190,"Matthew McConaughey",1969,
nm0048863,"Richard Alan Baker",,
nm0089397,"Roy Blount Jr.",1941,
nm0081449,"Dragan Bjelogrlic",1963,
nm0003527,"Ned Bastille",,
nm0494889,"Robert Leacock",1949,
nm0842156,"Mary Sweeney",1953,
nm0933798,"Mara Wilson",1987,
nm0842523,"Robin Swicord",1952,
nm0196946,"Liccy Dahl",1938,
nm0147265,"André Cayatte",1909,1989
nm0001089,"Henry Czerny",1959,
nm0005307,"Jon Peters",1945,
nm0781225,"Marc Sedaka",1967,
nm0262052,"Dan Etheridge",,
nm0725053,"Robert Richman",,
nm0001482,"Courtney Love",1964,
nm0001570,"Edward Norton",1969,
nm0001876,"Catherine Zeta-Jones",1969,
nm0196930,"Jens Dahl",1961,
nm0273127,"Charlene Fernetz",1960,
nm0184401,"James Covell",,
nm0000117,"Neve Campbell",1973,
nm0000240,"Skeet Ulrich",1970,
nm0932078,"Kevin Williamson",1965,
nm0465298,"Cathy Konrad",,
nm0001733,"Nicollette Sheridan",1963,
nm0294997,"Jason Friedberg",1970,
nm0000239,"Liv Tyler",1977,
nm0779866,"Tom Everett Scott",1970,
nm0622296,"Michael G. Nathanson",,
nm0326040,"Akiva Goldsman",1962,
nm0862702,"Clive Tickner",1943,
nm0630090,"David Nicksay",,
nm0225820,"Joan Didion",1934,
nm0048389,"Dee Bradley Baker",1962,
nm0270763,"David Feiss",1959,
nm0249528,"Adrian Edmondson",1957,
nm0744690,"Carlo Rota",1961,
nm0172490,"Lindsay Collins",,
nm0005559,"Kelli Williams",1970,
nm0005179,"Camryn Manheim",1961,
nm0004986,"LisaGay Hamilton",1964,
nm0027454,"Stanley Anderson",1939,2018
nm0246004,"Richard Dysart",1929,2015
nm0443856,"James Keane",1952,
nm0630464,"Michael Nicolosi",,
nm0000760,"Richard Dean Anderson",1950,
nm0788218,"Michael Shanks",1970,
nm0850102,"Amanda Tapping",1965,
nm0942249,"Brad Wright",1961,
nm0573732,"Sean McNamara",1962,
nm0680485,"Jeff Phillips",,
nm0862923,"Brigid Tierney",1985,
nm0718458,"Linda Reisman",,
nm0898549,"William Vince",1963,2008
nm0005052,"Michael Jeter",1952,2003
nm0225235,"Kevin DiCicco",,
nm0578850,"Aaron Mendelsohn",1966,
nm0898547,"Robert Vince",,
nm0441713,"Gail Katz",,
nm0923736,"Joss Whedon",1964,
nm0045927,"Bill Badalato",1940,
nm0001014,"Mariah Carey",1970,
nm0921985,"Cheryl L. West",,
nm0486824,"Kate Lanier",,
nm0548257,"Laurence Mark",,
nm0386556,"Wilbert Hirsch",1961,
nm0896735,"Vince Vieluf",1970,
nm0118720,"Phil Buckman",1969,
nm0909026,"Anthony Waller",1959,
nm0291905,"David Franzoni",1947,
nm0933213,"Colin Wilson",,
nm0000605,"Brad Renfro",1982,2008
nm0006344,"Paul Zaza",,
nm0188349,"Carter Crocker",,
nm0662511,"Nathaniel Parker",1962,
nm0265957,"Jeffrey Falcon",1962,
nm0310032,"Stephane Gauger",1969,2018
nm0003911,"Brian Tyler",,
nm0183323,"Frank Coughlan",,2010
nm0294859,"Gavin Friday",1959,
nm0440212,"Vladimir Kartashov",1957,2002
nm0837744,"Viktor Sukhorukov",1951,
nm0049326,"Aleksey Balabanov",1959,2013
nm0783652,"Sergey Selyanov",1955,
nm0034509,"Vinny Argiro",1940,
nm0115764,"Pieter Jan Brugge",1956,
nm0789716,"Fiona Shaw",1958,
nm0606877,"Redmond Morris",1947,
nm0803203,"Rob Sitch",1962,
nm0158671,"Debra Herman",,
nm0000255,"Ben Affleck",1972,
nm0151175,"Ye-cheng Chan",,
nm0161204,"Danny Chung",,
nm0368359,"Hassan Hassandoost",1958,
nm0268488,"Amir Farrokh Hashemian",,
nm0260556,"Amir Esfandiari",,
nm0539342,"Parviz Malekzaade",1944,
nm0922346,"Simon West",1961,
nm0001517,"Catherine McCormack",1972,
nm0098709,"Juan Diego Botto",1975,
nm0617799,"Elvira Mínguez",1965,
nm0284158,"Jeremy Foley",1983,
nm0005036,"Gale Anne Hurd",1955,
nm0745029,"Stephanie Roth Haberle",1963,
nm0000412,"Andy Garcia",1956,
nm0458318,"David Klass",,
nm0501380,"Jonathan Lemkin",,
nm1419643,Brune,,
nm0059971,"Antoine Basler",,
nm0059657,"Marc Baschet",,
nm0226544,"Louis DiGiaimo",1938,2015
nm0666702,"Peter Pau",1952,
nm0871423,"Neil Travis",1936,2012
nm0108273,"Mike Werb",,
nm0151835,"Terence Chang",,
nm0836430,"Charles Sturridge",1951,
nm0176497,"Ernie Contreras",,
nm0001110,"Embeth Davidtz",1965,
nm0824406,"Dawn Steel",1946,1997
nm0003372,"Chris Seager",1949,
nm0312587,"Ruth Gemmell",1967,
nm0014606,"Luke Aikman",1983,
nm0006633,"Tom Houghton",1947,
nm0002332,"Stephen Lang",1952,
nm0770763,"August Schellenberg",1936,2013
nm0000179,"Jude Law",1972,
nm0523881,"Emmanuel Lubezki",1964,
nm0000569,"Gwyneth Paltrow",1972,
nm0652592,"Ren Osugi",1951,2018
nm0948934,"Takio Yoshida",,
nm0945418,"Hideo Yamamoto",1960,
nm0001781,"Julie Strain",1962,
nm0463233,"Pier Paquette",,
nm0084253,"Simon Bisley",1962,
nm0627917,"Charles Newirth",,
nm0221042,"Caleb Deschanel",1944,
nm1666203,"Gwil Owen",,
nm0000554,"Sam Neill",1947,
nm0030153,"Sverre Anker Ousdal",1944,
nm0564107,"Alex McArthur",1957,
nm0862292,"Tenzin Thuthob Tsarong",,
nm0856522,"Gyurme Tethong",,
nm0656676,"Tenzin Yeshi Paichang",,
nm0558953,"Melissa Mathison",1950,2015
nm0001275,"Philip Glass",1937,
nm0584382,"Joel B. Michaels",1938,
nm0134992,"Yves Cape",1960,
nm0079677,"Tim Bevan",1957,
nm0512627,"Graham Linehan",1968,
nm0073509,"John Berendt",1940,
nm0830055,"Arnold Stiefel",,
nm0918424,"Bob Weinstein",1954,
nm0329422,"Alexander Goodwin",1987,
nm0938586,"Donald A. Wollheim",1914,1990
nm0331079,"James Gorman",1961,
nm0705381,"Sarah Radclyffe",1950,
nm0073137,"Daniel Benzali",1950,
nm0389591,"P.J. Hogan",1962,
nm1084359,"Robert Daley",,
nm0000777,"Gregg Araki",1959,
nm0029125,"Mark Andrus",,
nm0005227,"Breckin Meyer",1974,
nm0416945,"Steve James",,
nm0180644,"Eugene Corr",1947,
nm0233246,"Mark Doonan",,
nm0527576,"Jon Lutz",,
nm0005203,"Mary McCormack",1969,
nm0720715,"Steven Reuther",1951,2010
nm0000132,"Claire Danes",1979,
nm0874684,"Kenneth Tsang",1935,
nm0298807,"Antoine Fuqua",1965,
nm0004581,"Harry Gregson-Williams",1961,
nm0005558,"Harland Williams",1962,
nm0526649,"Jessica Lundy",1966,
nm0569226,"Bruce McGill",1950,
nm0201304,"Gregory Poirier",1961,
nm0287720,"Catlin Foster",,
nm0031342,"Predrag Antonijevic",1959,
nm0001254,"James Gandolfini",1961,2013
nm0001246,"Dan Futterman",1967,
nm0178357,"Rowena Cooper",1935,
nm0614965,"Glynis Murray",,
nm0677840,"Aleksey Petrenko",1938,2017
nm0786733,"Michel Seydoux",,
nm0903392,"Linda Voorhees",,
nm0027271,"Paul W.S. Anderson",1965,
nm0746273,"Charles Roven",1949,
nm0001714,"Campbell Scott",1961,
nm0235389,"Jean Doumanian",1934,
nm0934483,"Kurt Wimmer",1964,
nm0369561,"Stephen Hauser",,
nm0296641,"Uri Fruchtmann",1955,
nm0432625,"Paul Junger Witt",1941,2018
nm0568093,"Edward L. McDonnell",,
nm0516385,"Tim Loane",,
nm0288260,"Olwen Fouéré",,
nm0727300,"Shane Rimmer",1929,2019
nm0413541,"Gemma Jackson",1951,
nm0065942,"Irene Bedard",1967,
nm0264220,"Chris Eyre",1969,
nm0018963,"Sherman Alexie",1966,
nm0000870,"Kathy Bates",1948,
nm0000116,"James Cameron",1954,
nm0398763,"Rita Hsiao",,
nm0000741,"Tim Allen",1953,
nm0881279,"Lee Unkrich",1967,
nm0230032,"Pete Docter",1968,
nm0001349,"Jennifer Love Hewitt",1979,
nm0005420,"Marley Shelton",1974,
nm0005194,"Danny Masterson",1976,
nm0398986,"George Huang",,
nm0121106,"Andy Burg",,
nm0840059,"Catherine Sutherland",1974,
nm0005422,"Hilary Shepard",1959,
nm0200164,"Shell Danielson",1962,
nm0411127,"Shôtarô Ishinomori",1938,1998
nm0322407,"Brendan Gleeson",1955,
nm0883603,"David Valdes",1950,
nm0002980,"Shirley Walker",1945,2006
nm0793679,"Misa Shimizu",1970,
nm0256628,"Akira Emoto",1948,
nm0408076,"Shôhei Imamura",1926,2006
nm0854976,"Daisuke Tengan",1959,
nm0866676,"Motofumi Tomikawa",,
nm0409236,"Hisashi Iino",,
nm0000350,"Beverly D'Angelo",1951,
nm0256121,"Ethan Embry",1978,
nm0450387,"Stephen Kessler",,
nm0003032,"Bob Ducsay",,
nm0001251,"Peter Gallagher",1955,
nm0000750,"Jon Amiel",1948,
nm0935863,"Michael Winterbottom",1961,
nm0101639,"Frank Cottrell Boyce",1961,
nm0000282,"Scott Bairstow",1970,
nm0004920,"Frances Fisher",1952,
nm0154663,Chayanne,1968,
nm0000202,"Ryan Phillippe",1974,
nm0000161,"Salma Hayek",1966,
nm0355502,"Dolly Hall",1960,
nm0000250,"Renée Zellweger",1969,
nm0914258,"Ben Watkins",,
nm0183122,"Oliver Cotton",1944,
nm0440415,"Lawrence Kasanoff",1959,
nm0462370,"Mark W. Koch",,
nm0710020,"Joe Ranft",1960,2005
nm0005172,"Norm MacDonald",1959,
nm0005025,"Traylor Howard",1966,
nm0756114,"Bob Saget",1956,
nm0780980,"Frank Sebastiano",,
nm0004821,"Michael Chiklis",1963,
nm0004695,"Jessica Alba",1981,
nm1103162,"Tim Story",1970,
nm0858482,"Anna Thomas",1948,
nm0535502,"Mía Maestro",1978,
nm0380419,"Hayden Herrera",,
nm0600872,"Alan Moore",1953,
nm0276707,"Jean-Luke Figueroa",1990,
nm0031078,"Steve Antin",1958,
nm0365070,"Mark R. Harris",,
nm0108028,"Jim Breuer",1967,
nm0004875,"Taye Diggs",1971,
nm0771834,"Deborah Schindler",,
nm0005169,"Natasha Lyonne",1979,
nm0390844,"Todd Holland",1961,
nm0898546,"Pruitt Taylor Vince",1960,
nm0054621,"Alessandro Baricco",1958,
nm0614373,"John Murphy",1965,
nm0191547,"Johnston McCulley",1883,1958
nm0000500,"Richard Linklater",1960,
nm0822827,"Claude Stanush",1918,2011
nm0907635,"Clark Walker",1963,
nm0667186,"Viveca Paulin",1969,
nm0078698,"Michael Besman",,
nm0005006,"Elaine Hendrix",1970,
nm0796124,"Charles Shyer",1941,
nm0001338,"Brian Helgeland",1961,
nm0371249,"Terry Hayes",1951,
nm0667350,"Jay Paulson",1978,
nm0308208,"Spencer Garrett",1963,
nm0821466,"Jerry Stahl",1953,
nm0214889,"Bob Degus",,
nm0152312,"Brenda Chapman",1962,
nm0001504,"Marilyn Manson",1969,
nm0629950,"Wallis Nicita",1945,
nm0000521,"Sophie Marceau",1966,
nm0139936,"Ever Carradine",1974,
nm0689385,"Jeff Pollack",1959,2013
nm0035998,"Stefano Arnaldi",,
nm0870369,"Riccardo Tozzi",,
nm0002901,"Muse Watson",1948,
nm0001667,"Jonathan Rhys Meyers",1977,
nm0001057,"Toni Collette",1972,
nm0882927,"Christine Vachon",1962,
nm0505438,"Eric Levi",1955,
nm0064290,"Christophe Beaucarne",,
nm0067248,"Larry Beinhart",,
nm0184445,"Allen Covert",1964,
nm0178997,"Frank Coraci",1966,
nm0696949,"Jeffrey Price",1949,
nm0001758,"Timothy Spall",1957,
nm0502987,"Po-Chih Leong",1939,
nm0110293,"Gaëtan Brizzi",1951,
nm0684896,"Heinz Piper",1908,1972
nm1825146,"Franco Marazzi",1926,2014
nm0503484,"Herbert Lerche",,
nm0394690,"Ryô Horikawa",1958,
nm1035500,"Kyle Hebert",1969,
nm0770832,"Sean Schemmel",1968,
nm0833185,"Sonny Strait",1965,
nm0123785,"Ben Burtt",1948,
nm0159789,"Hayden Christensen",1981,
nm0059242,"Roger Barton",,
nm2853954,"Kits Hilaire",,
nm0001523,"Natascha McElhone",1969,
nm0742772,"Jane Rosenthal",1956,
nm0791868,"Sherri Shepherd",1967,
nm0712368,"Raven-Symoné",1985,
nm4864524,"Paula Faris",,
nm0178373,"Saul Cooper",,
nm0902939,"Daisy von Scherler Mayer",1966,
nm0280814,"Jennifer Flackett",,
nm0076810,"Alain Bernheim",1922,2009
nm0770241,"Olivier Schatzky",1949,
nm0045379,"Dian Bachar",1970,
nm0570454,"Jason McHugh",1968,
nm0787462,"Naseeruddin Shah",1950,
nm0451321,"Shah Rukh Khan",1965,
nm1391993,"Malvika Tiwari",,
nm2575448,"Parvesh C. Mehra",,
nm0000411,"Edward Furlong",1977,
nm0000604,"John C. Reilly",1965,
nm0732364,"Amy Robinson",1948,
nm0880128,"Ahmet Ugurlu",1952,
nm1761699,"Baba Zula",,
nm0476248,"Mustafa Kusçu",,
nm2606509,"Ugur Ozyilmazel",,
nm0945457,"Mirai Yamamoto",1974,
nm0806822,"Ron Smerczak",1949,2019
nm0318884,"Liz Giles",,
nm0001432,"Charlie Korsmo",1978,
